element_type,osmid,katotth,koatuu,name,name:crh,name:cs,name:de,name:en,name:es,name:fi,name:fr,name:it,name:ko,name:pl,name:prefix,name:ro,name:ru,name:uk,name:uz,name:zh,old_name:fr,place,population,postal_code,wikidata,wikipedia,geometry,nodes
way,238013665,,,Ширяєве,Şırâyeve,Šyrjajeve,Schyrjajewe,Shyriaieve,Shiriayeve,Šyrjajeve,Chyriaïeve,Šyrjajeve,시랴예베,Szyriajewe,селище міського типу,Șiriaeve,Ширяево,Ширяєве,Shiryayeve,希里亞葉韋,Stepanovka;Chiriaïevo,town,13455,66800,,,"POLYGON ((30.1750231 47.375716, 30.1715041 47.3799589, 30.1697001 47.3834552, 30.1689017 47.3858413, 30.1695729 47.3872814, 30.170045 47.3915218, 30.1729031 47.3919562, 30.1747914 47.3929149, 30.1708432 47.3955005, 30.1670237 47.3979697, 30.1657792 47.3988993, 30.1652642 47.400497, 30.1656933 47.4037212, 30.1665087 47.4073519, 30.1662083 47.4088331, 30.165865 47.4098496, 30.1658221 47.4117374, 30.1668431 47.4132632, 30.1656106 47.4178674, 30.162024 47.4201138, 30.1613413 47.4211994, 30.1600134 47.423565, 30.1623994 47.4258416, 30.1630257 47.4266743, 30.1634061 47.4276333, 30.163456 47.4283149, 30.163158 47.4291003, 30.166695 47.4298594, 30.1681016 47.428869, 30.1684173 47.4289034, 30.1694587 47.4256204, 30.1699068 47.4247736, 30.1735927 47.4225544, 30.1745477 47.4216641, 30.1755253 47.4204563, 30.1770745 47.4180458, 30.1785875 47.416757, 30.1811235 47.4154875, 30.1820108 47.4134237, 30.1826646 47.4113062, 30.1867811 47.4117564, 30.1886592 47.4055591, 30.1892089 47.402567, 30.1911095 47.3982913, 30.1954601 47.3989307, 30.1987071 47.3977635, 30.1997097 47.3969061, 30.2077987 47.3934989, 30.2103403 47.3942237, 30.2118938 47.3886052, 30.2127561 47.3830505, 30.2225314 47.3841006, 30.2249251 47.3756841, 30.2204619 47.3752191, 30.2256118 47.3654592, 30.2171918 47.3612675, 30.2238866 47.3540577, 30.2168763 47.3492549, 30.2065488 47.3469632, 30.1972876 47.3562731, 30.1828767 47.3623198, 30.1750231 47.375716))","[2458744743, 2458744764, 2458744758, 7636108445, 2458744744, 2458744746, 2458744745, 2458744729, 2458744741, 2458744738, 2458744762, 2458744747, 2458744760, 2458744748, 2458744754, 2458744761, 2458744730, 2458744765, 7636108236, 2458744768, 2458744755, 7636108309, 2458744732, 7636108313, 7636108312, 7636108311, 7636108310, 7636108235, 7636108237, 5430978037, 5430978046, 5430978045, 2458744739, 7636108246, 7636108245, 2458744735, 2458744756, 7636108249, 2458744763, 7636108267, 2458744734, 2458744766, 2458744726, 2458744728, 2458744733, 2458744737, 7636108268, 2458744727, 2458744736, 2458744752, 2458744750, 2458744753, 2458744769, 2458744749, 2458744751, 2458744731, 2458744742, 11074748305, 2458744767, 2458744740, 2458744757, 2458744743]"
