element_type,osmid,addr:country,addr:district,addr:region,name,name:ar,name:de,name:en,name:it,name:ru,name:uk,official_status,place,population,population:date,wikidata,wikipedia,geometry,nodes,ways,type
relation,6332136,RU,Заокский район,Тульская область,Заокский,,,,,Заокский,,ru:рабочий посёлок,town,6548,,Q2474296,ru:Заокский,"POLYGON ((37.4166853 54.7438322, 37.4158707 54.7435016, 37.4149158 54.7412225, 37.415522 54.7412039, 37.415978 54.7412225, 37.4164929 54.7411482, 37.4167021 54.7412721, 37.4170616 54.7410615, 37.4168416 54.7409314, 37.4171259 54.740789, 37.4172386 54.740693, 37.4163535 54.7393025, 37.417716 54.7383301, 37.4181935 54.7382372, 37.4185002 54.7381162, 37.4163052 54.7365459, 37.4168833 54.7363532, 37.4173512 54.7366701, 37.4177911 54.7367382, 37.418231 54.7366763, 37.4200549 54.7369179, 37.421514 54.7372988, 37.4234774 54.7369488, 37.4235954 54.7369984, 37.4242177 54.7369364, 37.4244966 54.7369117, 37.4249794 54.7367816, 37.4255803 54.7368869, 37.4278655 54.7372957, 37.4278663 54.7367583, 37.4227161 54.7339211, 37.4265982 54.731949, 37.4303516 54.7301285, 37.4317215 54.7294025, 37.4340486 54.730757, 37.4355875 54.7316889, 37.4363194 54.731223, 37.4387403 54.7299985, 37.4386652 54.7297601, 37.4381773 54.7298251, 37.4366572 54.7291099, 37.4359628 54.7286547, 37.435885 54.7283142, 37.4352497 54.7281345, 37.434818 54.7278853, 37.4344615 54.7276144, 37.4346867 54.7271159, 37.4348931 54.7267907, 37.4327537 54.726173, 37.4311398 54.7255336, 37.4310835 54.7256962, 37.4307081 54.7257829, 37.4305205 54.7255878, 37.4302765 54.725642, 37.4297886 54.7257287, 37.4295071 54.7256745, 37.4290942 54.7255228, 37.4280808 54.7254361, 37.4271612 54.7250784, 37.4253748 54.7250135, 37.4223241 54.7251418, 37.4185797 54.7244415, 37.417894 54.7242213, 37.4178334 54.7194371, 37.4138686 54.7192597, 37.4129471 54.7193631, 37.4127754 54.7197566, 37.4119761 54.7195087, 37.41034 54.7197287, 37.4099108 54.7176496, 37.4053671 54.7180834, 37.3994234 54.7186783, 37.393383 54.7192267, 37.3888876 54.7197194, 37.3866775 54.7192236, 37.3871925 54.717377, 37.3877718 54.7162987, 37.3877289 54.7158896, 37.3882654 54.7154434, 37.3883727 54.714898, 37.3862054 54.7149352, 37.3863127 54.7151707, 37.3860338 54.7154558, 37.3854544 54.7161499, 37.3834803 54.7177364, 37.3829439 54.7184181, 37.382386 54.71848, 37.3821714 54.7183313, 37.3826649 54.7174265, 37.3837593 54.7164474, 37.383888 54.7159888, 37.3837593 54.7152699, 37.3838022 54.7146502, 37.383652 54.7142225, 37.3748436 54.7142349, 37.3744144 54.7141234, 37.3737385 54.7145758, 37.3665931 54.7175381, 37.3673871 54.7182569, 37.3671939 54.7189882, 37.3673763 54.7190068, 37.3673119 54.7193476, 37.3709276 54.7202833, 37.3724725 54.7206179, 37.3752298 54.7205373, 37.3761525 54.7206055, 37.3761203 54.7208224, 37.3749402 54.7220555, 37.3727515 54.7215598, 37.372494 54.7220617, 37.3719683 54.7222104, 37.3715391 54.7226194, 37.3710778 54.7228114, 37.3714426 54.7230779, 37.3717859 54.7229849, 37.3727944 54.7238834, 37.3739531 54.7245835, 37.3749187 54.7252899, 37.3749402 54.7254448, 37.3748436 54.7257979, 37.3741677 54.725643, 37.3727139 54.7279726, 37.3725691 54.7284992, 37.3727461 54.7287315, 37.3741248 54.7288895, 37.3745378 54.7288771, 37.3749187 54.7288647, 37.3751118 54.7287098, 37.3761525 54.728462, 37.3765495 54.728555, 37.3774078 54.7287191, 37.3774131 54.7292953, 37.377322 54.7295679, 37.3763885 54.7305684, 37.3743715 54.7330649, 37.3736044 54.7351494, 37.3717751 54.7352454, 37.3717751 54.7369798, 37.3718932 54.7381752, 37.3722365 54.739637, 37.3722043 54.7400767, 37.3728695 54.7414641, 37.3735132 54.7419348, 37.3741248 54.7425107, 37.3744788 54.7428266, 37.3756697 54.7422878, 37.3772469 54.7426718, 37.3773649 54.7427399, 37.3775473 54.7427708, 37.3786845 54.743031, 37.3793336 54.7430681, 37.379811 54.7434893, 37.3819783 54.7449044, 37.3860445 54.7439785, 37.3871818 54.7431177, 37.3926856 54.7451118, 37.3929861 54.7453595, 37.3972347 54.7469201, 37.3992946 54.7476322, 37.4011185 54.7480223, 37.4019124 54.748044, 37.4145466 54.7449448, 37.4158823 54.7443512, 37.4166853 54.7438322), (37.4047033 54.7213259, 37.4058479 54.7213261, 37.4066657 54.7244412, 37.4057293 54.7245332, 37.4047033 54.7213259), (37.4031976 54.7209206, 37.4044073 54.7211038, 37.4051277 54.7232033, 37.4034744 54.723422, 37.4024298 54.7209328, 37.4031976 54.7209206), (37.4035833 54.7240278, 37.4032446 54.7240249, 37.4027166 54.7236711, 37.4019397 54.7227621, 37.4028611 54.7225809, 37.4035833 54.7240278), (37.4014002 54.7213256, 37.401445 54.7206755, 37.4020975 54.720756, 37.4022668 54.7213573, 37.4028047 54.722528, 37.4019879 54.722669, 37.4016442 54.7223382, 37.4014002 54.7213256), (37.4048384 54.7280331, 37.4053385 54.7280942, 37.4055216 54.7275572, 37.4053385 54.7271627, 37.4049158 54.7260238, 37.4042608 54.7248767, 37.4035705 54.7235587, 37.405099 54.7233146, 37.4054582 54.7244861, 37.4060147 54.7263044, 37.4060569 54.7270325, 37.4059442 54.7274312, 37.4058174 54.7293388, 37.4049651 54.7297943, 37.4038381 54.7307583, 37.4036127 54.7307664, 37.403714 54.7279303, 37.4037959 54.7272603, 37.4037677 54.7262922, 37.4036127 54.7255478, 37.4039508 54.725499, 37.4045003 54.7261824, 37.4048172 54.72724, 37.4048384 54.7280331), (37.4092105 54.7262032, 37.4090978 54.7266791, 37.4092598 54.7269943, 37.4080976 54.7270554, 37.4074495 54.727037, 37.4073897 54.7264411, 37.4072664 54.7259083, 37.4095873 54.7257313, 37.4097881 54.7260771, 37.4092105 54.7262032), (37.4003856 54.7271542, 37.4013259 54.7271852, 37.4016259 54.7273248, 37.4014781 54.7304894, 37.400323 54.7304765, 37.4003006 54.7288244, 37.4003856 54.7271542), (37.4007828 54.7198157, 37.408765 54.7201689, 37.4081642 54.721433, 37.407499 54.7214082, 37.4046452 54.7210426, 37.402199 54.7207328, 37.4007291 54.7201317, 37.4007828 54.7198157))","[[[2406754368, 1356013674], [4250187288, 4250187289, 4250187291, 4250187294, 4250187296, 1356013674], [2402882536, 4250183760, 4250183764, 4250183761, 4250183763, 4250183745, 4250183747, 4250183753, 4250183757, 4250183762, 4250183756, 4250183740, 4250183736, 4250183733, 4250183730, 4250183721, 4250183723, 4250183728, 4250183731, 4250183735, 4250183746, 4250183750, 4250183751, 4250183749, 4250183741, 4250183738, 4250183734, 4250183729, 4250183719, 4250183713, 4250183714, 4250183711, 4250183718, 4250183744, 4250183748, 4250183754, 4250183755, 4250183759, 4250183765, 4250183768, 4250183766, 4250183767, 4250183769, 4250183771, 4250183770, 4250183772, 4250183773, 4250183774, 4250183775, 4250183777, 4250183776, 4250183778, 4250183781, 4250183784, 4250183786, 4250187196, 4250187191, 4250187202, 4250187206, 4250187211, 4250187214, 4250187213, 4250187212, 4250187209, 4250187205, 4250187207, 4250187210, 4250187216, 4250187218, 4250187223, 4250187234, 4250187236, 4250187237, 4250187250, 4250187255, 4250187259, 4250187260, 4250187270, 4250187271, 4250187273, 4250187277, 4250187272, 4250187274, 4250187275, 4250187276, 4250187278, 4250187279, 4250187281, 4250187287, 4250187284, 4250187280, 4250187288], [2402882536, 3945978074, 2406774917], [2406754368, 4250187285, 4250187283, 4250187282, 4250187267, 4250187266, 4250187268, 4250187265, 4250187269, 4250187264, 4250187263, 4250187262, 4250187261, 4250187258, 4250187257, 4250187256, 4250187254, 4250187239, 4250187238, 4250187240, 4250187242, 4250187241, 4250187247, 4250187253, 4250187249, 4250187251, 4250187248, 4250187246, 4250187244, 4250187245, 4250187252, 4250187243, 4250187235, 4250187230, 4250187222, 4250187217, 4250187224, 4250187227, 4250187225, 4250187221, 4250187219, 4250187220, 4250187215, 4250187208, 4250187204, 4250187203, 4250187201, 4250187200, 4250187199, 4250187198, 4250187197, 4250183788, 4250187193, 4250187195, 4250187189, 4250187190, 4250187194, 4250187192, 4250183787, 4250183785, 4250183782, 7426085602, 4250183783, 4250183780, 2406774917], [4252457874, 4252457876, 4252457877, 4252457878, 4252457879, 4252457875, 4252457873, 4252457874], [2412803996, 2412804027, 2412804022, 2412803997, 2412803996], [2412804007, 2412804004, 2412803994, 2412803992, 2412803993, 2412804007], [2412804001, 2412804003, 2412804011, 2412804015, 2412804016, 2412804001], [2412803991, 2412803990, 2412803995, 2412803999, 2412804002, 2412804000, 2412803998, 2412803991], [2412804054, 2412804073, 2412804099, 5826290831, 2412804122, 2412804121, 2412804120, 2412804119, 2412804104, 2412804089, 2412804076, 2412804023, 2412804006, 2412804009, 2412804041, 2412804063, 2412804095, 2412804106, 2412804114, 2412804113, 2412804098, 2412804068, 2412804052, 2412804054], [2412804060, 2412804079, 2412804090, 2412804091, 2412804088, 2412804082, 2412804069, 2412804066, 2412804058, 2412804060], [2402882806, 2402882807, 2402882715, 2402882710, 2402882707, 2402882764, 2402882806]]]","[425929604, 425929607, 425724562, 425929606, 425752257, 425929608, 232958316, 232958318, 232958320, 232958325, 232958313, 232958334, 231967382]",multipolygon
