element_type,osmid,addr:country,addr:district,int_name,name,name:ar,name:be,name:de,name:en,name:et,name:fi,name:fr,name:hr,name:it,name:krl,name:pl,name:ru,name:uk,name:zh,official_status,old_name,place,population,population:date,website,wikidata,wikipedia,geometry,ways,alt_name,name:vep,type,nodes
relation,5518935,RU,Медвежьегорский район,Medvezhyegorsk,Медвежьегорск,,,Medweschjegorsk,Medvezhyegorsk,,Karhumäki,,,,Karhumägi,,,,,,Karhumäki,town,,,,Q158411,ru:Медвежьегорск,"POLYGON ((34.4842628 62.9134793, 34.4837692 62.9131263, 34.4836378 62.9130323, 34.4835225 62.912937, 34.4835305 62.9129053, 34.4835788 62.9128906, 34.4835868 62.9128576, 34.4835439 62.9128186, 34.4834313 62.9127746, 34.4833052 62.912727, 34.4829056 62.9125767, 34.4822752 62.9123386, 34.4816101 62.9120894, 34.4810092 62.91185, 34.4803011 62.9115789, 34.4798505 62.9113981, 34.4793838 62.9112174, 34.4788259 62.9109999, 34.4783592 62.9107996, 34.4781232 62.9107068, 34.4779408 62.9106189, 34.4775546 62.9104308, 34.4771308 62.910228, 34.4768733 62.9101205, 34.4765729 62.9100008, 34.4762349 62.9098445, 34.4758862 62.9096588, 34.4754839 62.9094585, 34.4749904 62.909224, 34.4744915 62.9089797, 34.4742233 62.9088575, 34.473896 62.9086865, 34.4736922 62.9085863, 34.4734615 62.9084324, 34.4732737 62.9082859, 34.4731075 62.9081735, 34.4729412 62.9080904, 34.4727507 62.9080127, 34.4722318 62.9078005, 34.4714123 62.9075358, 34.4711763 62.9074625, 34.4708759 62.9073844, 34.4704682 62.907272, 34.4701087 62.9071767, 34.4698781 62.9070936, 34.4696742 62.9070081, 34.4693953 62.906925, 34.4691002 62.9068444, 34.4687569 62.906754, 34.4684887 62.9066881, 34.4679522 62.9065635, 34.467507 62.9064462, 34.4669759 62.9062947, 34.4665931 62.9061687, 34.4661713 62.9060431, 34.4659406 62.9059746, 34.4656536 62.9058879, 34.4655973 62.9058623, 34.4655463 62.9058122, 34.465498 62.905778, 34.4653773 62.9057315, 34.4648033 62.9055336, 34.4638431 62.9052099, 34.4631135 62.9049582, 34.4626361 62.9047872, 34.4623142 62.9046724, 34.4618958 62.9045307, 34.4615231 62.9043927, 34.4614023 62.9043327, 34.4609731 62.904345, 34.4558072 62.9020676, 34.4559684 62.9019472, 34.4553888 62.9019308, 34.4550025 62.9018722, 34.4546539 62.901728, 34.4545358 62.9016669, 34.4544339 62.9015569, 34.4544017 62.9014616, 34.4543588 62.9013639, 34.4542569 62.9013052, 34.4540745 62.9012368, 34.4539511 62.9011708, 34.4538331 62.9010511, 34.4536078 62.9009118, 34.4527119 62.9004866, 34.4524652 62.9003644, 34.4522935 62.900208, 34.4521326 62.8999857, 34.4517356 62.8996167, 34.4515747 62.8995213, 34.451403 62.899448, 34.451167 62.899321, 34.4510073 62.8991967, 34.4509799 62.8991754, 34.4509283 62.8991352, 34.4507647 62.8990729, 34.4506788 62.8990607, 34.4506225 62.8990607, 34.4505501 62.8990387, 34.4502604 62.8988469, 34.4501638 62.8988114, 34.4500914 62.8988053, 34.450019 62.8988053, 34.4499546 62.8988249, 34.4498903 62.8988713, 34.4497669 62.8989642, 34.4496945 62.8989862, 34.4495684 62.8989898, 34.4494423 62.89898, 34.4491312 62.8989018, 34.4490078 62.8988664, 34.4488952 62.8988517, 34.4486913 62.8988346, 34.4483668 62.8988212, 34.448069 62.8987955, 34.4479188 62.8987955, 34.4478518 62.8988004, 34.4477391 62.89882, 34.4477123 62.8988151, 34.4476962 62.8987968, 34.4477043 62.8987809, 34.4478625 62.8986135, 34.447884 62.898534, 34.4478518 62.8984094, 34.4477498 62.898253, 34.4475836 62.8980624, 34.4472241 62.8978107, 34.4467252 62.8974612, 34.4465589 62.8973756, 34.4462532 62.8972583, 34.4460171 62.8972143, 34.4458348 62.8971948, 34.4455934 62.8971948, 34.4452339 62.8972583, 34.4450569 62.8972192, 34.4448799 62.8971655, 34.4447511 62.8971044, 34.4444776 62.8969504, 34.4442469 62.8967255, 34.4438392 62.8964762, 34.4436622 62.8963736, 34.4434047 62.8962832, 34.4430774 62.8961732, 34.442836 62.8960705, 34.4425195 62.8958212, 34.4423371 62.8955573, 34.4421977 62.8953006, 34.4420904 62.8950245, 34.4420421 62.894868, 34.4420046 62.8947067, 34.4419777 62.8945478, 34.441967 62.8943743, 34.4419348 62.8940346, 34.4419616 62.8936997, 34.4419187 62.8932035, 34.4419455 62.8929811, 34.4421181 62.8925525, 34.4389488 62.8926713, 34.4239237 62.8925833, 34.4157033 62.9016267, 34.412372 62.9029917, 34.4137599 62.9059459, 34.4229131 62.9066308, 34.4235997 62.9078035, 34.4182136 62.9110131, 34.4258313 62.9143697, 34.4335561 62.9150732, 34.4366837 62.9138981, 34.4412808 62.9151513, 34.4406386 62.9179714, 34.436646 62.9183557, 34.4340711 62.9172615, 34.4309812 62.9178086, 34.426518 62.9203094, 34.424458 62.9208564, 34.4208531 62.9207001, 34.4189649 62.9196842, 34.41536 62.9198405, 34.4124233 62.9196493, 34.410131 62.9201106, 34.4084812 62.9210527, 34.4014058 62.9227206, 34.4038464 62.9243762, 34.3974972 62.9251925, 34.3970431 62.9263451, 34.4000821 62.9259715, 34.401392 62.9269095, 34.4034791 62.9272632, 34.4071003 62.9278783, 34.4084735 62.9265528, 34.4059504 62.9242505, 34.4094773 62.9235975, 34.4123222 62.9231347, 34.4162183 62.9238257, 34.4196515 62.9245289, 34.4189984 62.9256549, 34.4239369 62.9258828, 34.4243273 62.9272711, 34.4282909 62.9265275, 34.4292645 62.9246852, 34.4469457 62.9274979, 34.4532971 62.9242164, 34.468575 62.9253884, 34.4758761 62.9266135, 34.4914378 62.9255048, 34.4963799 62.9244498, 34.5012193 62.9221097, 34.5066161 62.9194184, 34.5095614 62.9163468, 34.5168716 62.9160588, 34.5267992 62.9147648, 34.5238674 62.913504, 34.5344231 62.9108501, 34.5301924 62.9095483, 34.5276046 62.9072329, 34.5275483 62.9073685, 34.5274866 62.907509, 34.5272585 62.9076549, 34.5270896 62.9077362, 34.5270319 62.9077862, 34.5269568 62.9078565, 34.5268589 62.907895, 34.5267718 62.9079127, 34.5266055 62.9079274, 34.5265236 62.9079267, 34.5264177 62.9079115, 34.5263412 62.9078895, 34.5262125 62.9078437, 34.5260985 62.9078126, 34.5260087 62.9077948, 34.5259457 62.907793, 34.525845 62.9078021, 34.5256331 62.9078473, 34.525483 62.9079255, 34.5252925 62.9080513, 34.5251342 62.9081332, 34.5250297 62.9081649, 34.5245522 62.9082492, 34.5244288 62.9082809, 34.5243242 62.9083164, 34.5242599 62.9083457, 34.5241499 62.9084129, 34.5240158 62.9085155, 34.523592 62.9088771, 34.5234525 62.908965, 34.5233077 62.9090713, 34.5231682 62.9091531, 34.5229751 62.909246, 34.522487 62.9094469, 34.521929 62.9096881, 34.5217144 62.9098115, 34.521642 62.9098811, 34.521575 62.9099483, 34.5214972 62.9100106, 34.521422 62.9100497, 34.5213014 62.910079, 34.5209929 62.9101328, 34.5207006 62.9101841, 34.5205155 62.9102317, 34.5204083 62.9102842, 34.5203519 62.9103379, 34.5203304 62.9103794, 34.5203036 62.9104796, 34.5202259 62.9105443, 34.5201051 62.910592, 34.5198959 62.910625, 34.5194855 62.9106482, 34.5192334 62.9106763, 34.5189947 62.9107105, 34.5186996 62.9107776, 34.518469 62.910868, 34.51819 62.9109816, 34.5177206 62.9112601, 34.5175141 62.9114164, 34.5173022 62.911596, 34.5170822 62.9117646, 34.5169911 62.9118177, 34.5169347 62.9118494, 34.5167604 62.9119575, 34.5165727 62.9120051, 34.5163205 62.9120479, 34.5159397 62.9121126, 34.5157251 62.9121322, 34.51554 62.9121419, 34.5152637 62.9121444, 34.5150438 62.9121297, 34.5148764 62.9121131, 34.5147984 62.9121019, 34.5147282 62.9120935, 34.5145905 62.9120943, 34.5144591 62.9120735, 34.5143303 62.9120039, 34.5142204 62.9119526, 34.514046 62.9119197, 34.513303 62.9117963, 34.513059 62.9117536, 34.5129007 62.9117291, 34.5127371 62.9117315, 34.5124609 62.9117756, 34.5123858 62.9118158, 34.5123079 62.9118903, 34.5122623 62.9119502, 34.5122328 62.9119893, 34.5122543 62.9120503, 34.5122731 62.9120821, 34.5123214 62.9121163, 34.5123374 62.9121517, 34.5123106 62.9121749, 34.5121014 62.9122079, 34.5119861 62.9122396, 34.5118627 62.9123019, 34.5117742 62.9123703, 34.5117339 62.9124143, 34.5117219 62.9124607, 34.5117501 62.9125389, 34.5117527 62.9125706, 34.511742 62.9125975, 34.5116777 62.912642, 34.5115234 62.9126824, 34.5113222 62.9127374, 34.5112485 62.9127624, 34.5111278 62.9128051, 34.5110621 62.9128412, 34.5110258 62.9128797, 34.5110111 62.9129175, 34.5110393 62.912948, 34.5111089 62.9130097, 34.51116 62.91308, 34.5112042 62.9131489, 34.5112726 62.9132082, 34.5113946 62.9132662, 34.5114925 62.9132955, 34.5115381 62.9133101, 34.5115837 62.9133364, 34.5115891 62.9133535, 34.5115837 62.9133675, 34.5115623 62.9133779, 34.511454 62.9133981, 34.5114144 62.9133988, 34.5113977 62.9133973, 34.5113839 62.9133955, 34.5113695 62.9133908, 34.5113494 62.9133785, 34.5113437 62.9133608, 34.511342 62.9133553, 34.5113356 62.9133523, 34.5113279 62.9133495, 34.5113122 62.9133492, 34.5112471 62.9133734, 34.5111995 62.9133944, 34.5111673 62.9134109, 34.5111439 62.9134207, 34.5110728 62.9134494, 34.5110044 62.9134659, 34.5109132 62.9134781, 34.5108435 62.9134781, 34.5107804 62.9134701, 34.5107295 62.9134561, 34.5106772 62.9134445, 34.5106436 62.913439, 34.5106195 62.9134408, 34.5105927 62.9134561, 34.5105632 62.913483, 34.510527 62.9135025, 34.510472 62.9135184, 34.5102762 62.913541, 34.5101166 62.913541, 34.5099261 62.9135282, 34.5096861 62.9134726, 34.5096083 62.9134091, 34.5095721 62.9133559, 34.5095815 62.9133022, 34.5096016 62.9132735, 34.5096566 62.9132619, 34.5097303 62.913254, 34.5097585 62.9132405, 34.5097759 62.9132247, 34.5097867 62.9131996, 34.5097759 62.9131764, 34.5097464 62.9131324, 34.5097035 62.913097, 34.5096526 62.913086, 34.5095842 62.9130866, 34.5094755 62.9131056, 34.5093615 62.9131233, 34.5090115 62.9131422, 34.5087326 62.9131447, 34.508467 62.9131129, 34.5083114 62.9130775, 34.508231 62.9129627, 34.5080352 62.9127685, 34.5079762 62.9126659, 34.5079306 62.912578, 34.5078152 62.9125169, 34.5076999 62.9124754, 34.5075068 62.9124155, 34.5073619 62.9123654, 34.5071608 62.9122702, 34.5070159 62.9121884, 34.5068818 62.9121456, 34.5067155 62.9121273, 34.5065975 62.9121236, 34.5064715 62.9121261, 34.5063776 62.9121517, 34.5063239 62.9121932, 34.5063052 62.9122335, 34.5063078 62.9123349, 34.5063132 62.9124387, 34.5062998 62.9125254, 34.506273 62.9125612, 34.5062428 62.9125902, 34.5062079 62.9126122, 34.5061771 62.9126268, 34.5060249 62.9126659, 34.505884 62.9126867, 34.5057218 62.9126995, 34.5055649 62.9127044, 34.5053422 62.9127086, 34.5051464 62.912719, 34.5050231 62.9127349, 34.504893 62.9127593, 34.5047548 62.9127899, 34.504555 62.9128332, 34.5043874 62.9128515, 34.5042332 62.912865, 34.504095 62.9128668, 34.5038724 62.9128576, 34.5036994 62.9128332, 34.5035613 62.9127954, 34.5033628 62.9127239, 34.5033306 62.9127141, 34.503293 62.9127086, 34.5032474 62.9127086, 34.5031831 62.9127144, 34.5026627 62.9128369, 34.5021746 62.9129554, 34.5016703 62.913047, 34.5013779 62.9131178, 34.501268 62.9131483, 34.5012331 62.9131984, 34.5012546 62.9132399, 34.5013082 62.9132863, 34.5013592 62.913323, 34.5014745 62.9134011, 34.5016006 62.9134646, 34.5016783 62.9135172, 34.5016918 62.913555, 34.5016542 62.9135807, 34.5015134 62.91361, 34.501331 62.9136576, 34.5011553 62.9136869, 34.5010105 62.913712, 34.5008858 62.9137364, 34.5007597 62.9137498, 34.5006323 62.9137419, 34.5004499 62.9137407, 34.5002353 62.9137578, 34.4999295 62.9138042, 34.4992858 62.9139361, 34.4990608 62.9139833, 34.49828 62.9141388, 34.4975209 62.9143195, 34.4964802 62.9145687, 34.4959813 62.9147445, 34.4954073 62.914979, 34.4946241 62.915321, 34.4943613 62.9154162, 34.4942218 62.9154504, 34.4939214 62.9154675, 34.4936532 62.9154455, 34.4934064 62.9154211, 34.4928324 62.915343, 34.4924676 62.9152892, 34.4920814 62.915233, 34.491443 62.91515, 34.4907671 62.915045, 34.4897693 62.9148764, 34.4890344 62.9147201, 34.4879132 62.9144441, 34.4872856 62.9142805, 34.4867009 62.9141144, 34.4860464 62.9139165, 34.4854912 62.9137504, 34.4850863 62.9136611, 34.4842628 62.9134793))","[28427709, 609873615, 237386257]",Karhumäki,Medvežjegorsk,multipolygon,"[[[2452924935, 289916306, 8061611530, 714129160, 8061611531, 8061611532, 714129158, 289916307, 8058926538, 8061425777, 8058926537, 8058926536, 8058926535, 8058926534, 714129316, 8058926533, 8058926532, 8058926531, 8058926530, 714129315, 8058926529, 289916308, 8058926528, 8058926527, 8058926526, 8058926525, 8058926524, 8058926523, 714129318, 8058926522, 8058926519, 8058926521, 8058926520, 8061611533, 8058926518, 289916309, 8061611534, 8058926517, 8061611535, 8058926516, 8058926515, 8058926514, 8058926513, 714129301, 8061611536, 714129302, 8058926512, 8058926511, 8058926510, 8061611537, 8058926509, 8061611538, 714129304, 8061611539, 8061611540, 714129307, 8058926508, 8061611541, 8058926507, 8061611542, 8058926506, 714129305, 714129310, 8058926505, 8058926504, 714129309, 8058926503, 8061611543, 8058926502, 8061611544, 714129314, 8058926501, 8058926500, 8058926499, 714129312, 8061611545, 8061611546, 714129321, 714129319, 8058926498, 8058926497, 714129323, 8058926496, 714129324, 714129325, 8058926495, 714129327, 8061611547, 1014000084, 8058926494, 8058926493, 8061611549, 8058926492, 8061611548, 8061611550, 8058926491, 8061611551, 8058926490, 8058926489, 8058926488, 8058926487, 1014000083, 8058926486, 8058926485, 1014000087, 8061611562, 8061611561, 8061611560, 8061611559, 8061611558, 8061611557, 8061611556, 8061611555, 289916310, 8061611554, 8061611553, 8061611552, 714129352, 8058925084, 8061611568, 8061611569, 8061611570, 8061611567, 8061611571, 8061611566, 8061611572, 8058925083, 714129330, 8061611565, 8061611564, 8061611563, 8058925081, 714129332, 8058925082, 8058925080, 8058925079, 8058925078, 8058925077, 714129333, 8058925076, 8058925075, 8058925074, 714129335, 8058925073, 8061611573, 8058925072, 8061611574, 8061611575, 8058925071, 1606579111, 1606579095, 8058925070, 8058925068, 8061611576, 8058925069, 714129337, 8061611577, 8058925067, 8058925066, 8058925065, 8058925064, 1606579046, 8058925063, 8058925062, 8058925060, 8058925061, 8058925059, 1606579013, 8058925058, 8058925057, 1606579004, 312332206, 8061610953, 8058925056, 289915885, 8061610955, 8061610954, 714129347, 8058925055, 8058925054, 1606579026, 8073202103, 8073202104, 1606579036, 1606579044, 1606579040, 8061610956, 1606579038, 8061610958, 8061610957, 1606579018, 4277794839, 8073379497, 1606579007, 714129346, 8061610959, 8061610960, 714129340, 8058925053, 8058925052, 8058925051, 8061610961, 8061610962, 8058925050, 714129368, 8058925049, 8058925048, 714129366, 8061610963, 8058925047, 8061610964, 8058925046, 8058925045, 714129365, 8058925044, 8061610965, 8058925043, 8058925042, 8061610966, 714129362, 8058925041, 8061425775, 714129358, 8061610967, 8058925040, 8058925039, 714129360, 8058925038, 8058925037, 8061610968, 8058925036, 8058925035, 714129373, 8058925034, 8058925033, 714129363, 8058925032, 8058925031, 8058925030, 8061610969, 8058925029, 8061610970, 714129369, 8058925028, 8058925027, 8058925026, 714129371, 8058925025, 8058925024, 8058925023, 8061610971, 714129265, 714129263, 8058925022, 714129261, 1606571649, 1105610178, 1606571655, 1606571657, 1606571659, 1606571662, 1105574323, 312332208, 1105574298, 312332209, 312332211, 312332212, 312332214, 312332215, 312332221, 312332222, 312332223, 312332224, 312332225, 312332226, 312332227, 643015797, 3781930388, 6569206691, 6569177884, 6569206690, 6569206688, 6569206686, 6569206685, 6569206689, 6569206687, 643015793, 643015792, 643015791, 643015795, 643015794, 312332230, 312332231, 312332232, 312332233, 312332234, 312332235, 312332236, 312332237, 312332238, 312332239, 312332240, 312332241, 312332242, 312332247, 312332248, 312332249, 312332250, 312332251, 312332252, 312332253, 1042802572, 289915870, 8061822076, 3757598209, 8061822075, 8061822074, 3757598211, 8061822073, 8061822072, 8061822071, 8061822070, 8061822069, 8061822067, 3757598212, 8061822068, 8061822066, 8061822065, 8061822064, 8061822063, 8061822062, 8061822061, 8061822060, 8061822058, 8061822059, 714127703, 714127697, 8061822057, 8061822056, 714127701, 8061822055, 8061822054, 714127699, 8061822053, 714127714, 8061822052, 3757611752, 8061822051, 714127707, 8061822050, 8061822049, 8061822048, 289916301, 8061822047, 8061822046, 8061822045, 8061822044, 8061822043, 8061822042, 8061822041, 714127713, 8061822040, 8061822039, 8061822038, 289915872, 8061822037, 8061822036, 8061822032, 8061822035, 8061822034, 8061822033, 8061822031, 8061822030, 8061822029, 8061822028, 8061826665, 8061826651, 8061822027, 8061822026, 8061822025, 8061822024, 714127716, 714127718, 8061822023, 8061822022, 8061822021, 8061822020, 8061822019, 8061822018, 8061822017, 8061822016, 8061822015, 8061822014, 8061822013, 8061822012, 289916302, 8061822011, 289915874, 1105610181, 1105610183, 714128417, 7729307921, 8067427143, 8067427144, 8067427133, 289916303, 8067427134, 8067427135, 8067427142, 8067427138, 8067427139, 8067427140, 8067427137, 8067427136, 8067427141, 714128481, 8067427131, 8067427132, 8067427126, 8067427128, 8067427127, 8067427129, 8067427124, 714128482, 8067427125, 8067427130, 289915876, 8067427123, 8067427122, 714128485, 1102738115, 714128484, 8067427114, 8067427115, 8067427116, 8067427117, 8067427113, 8067427118, 8067427112, 8067427119, 8067427120, 8067427111, 8067427121, 8067427110, 714128900, 8067427106, 8067427107, 8067427108, 8067427109, 8067427104, 8067427105, 8067427102, 8067427103, 8067427100, 714128901, 8067427101, 8067427098, 8067427099, 8067427093, 8067427096, 8067427095, 8067427092, 8067427097, 8067427094, 8388578515, 8388578516, 8388578517, 8388578518, 289916304], [289916305, 8388578500, 289916304], [289916305, 8067407269, 1034262472, 8067407270, 2452924928, 289915879, 2452924930, 2452924931, 8067407268, 714129162, 2452924933, 8067407266, 2452924934, 8067407267, 2452924935]]]"
