element_type,osmid,addr:country,addr:region,admin_level,name,name:ar,name:ba,name:be,name:ca,name:cs,name:cv,name:de,name:en,name:es,name:fr,name:hr,name:hu,name:it,name:ja,name:lt,name:pl,name:ru,name:sk,name:tt,name:uk,name:zh,name:zh-Hans,name:zh-Hant,official_status,population,population:date,wikidata,wikipedia,geometry,ref,addr:district,source,website,nodes,border_type,boundary,source:url,name:myv,waterway,gis-lab:status,layer,ways,ISO3166-2,gost_7.67-2003,int_ref,timezone,type,name:bxr,name:nl,name:os,name:sah,name:xal,population:source,source:data,source:date
relation,5940110,,,8,сельское поселение Хрящёвка,,,,,,,,,,,,,,,,,,,,Сільське поселення Хрящівка,,,,,,,Q4414714,ru:Сельское поселение Хрящёвка,"POLYGON ((48.9951185 53.7719409, 48.9956093 53.8749451, 49.0720189 53.8761215, 49.0760136 53.8761002, 49.0769416 53.8773083, 49.0776122 53.8781495, 49.0782344 53.8789401, 49.0786207 53.8794966, 49.0789908 53.8800722, 49.0792 53.8804706, 49.0794682 53.8810208, 49.0795433 53.8813496, 49.0795882 53.881809, 49.0795541 53.8824248, 49.0794897 53.8830066, 49.0795326 53.8833481, 49.0796829 53.8849701, 49.0797955 53.8861653, 49.079951 53.8869525, 49.080171 53.8876165, 49.0804285 53.8882013, 49.0806699 53.8885902, 49.080981 53.8889633, 49.0813243 53.8892858, 49.0818179 53.8896399, 49.0823007 53.8898801, 49.0828586 53.8900951, 49.0834379 53.8902153, 49.0839315 53.8902722, 49.0842855 53.8903291, 49.0846503 53.8904303, 49.0851223 53.8905883, 49.0854013 53.8906263, 49.0858948 53.8905251, 49.0863561 53.8902342, 49.086957 53.8898422, 49.0870321 53.8896905, 49.0870106 53.889583, 49.0868497 53.8895134, 49.0864634 53.8895513, 49.0858412 53.8895703, 49.0854978 53.8894944, 49.0849185 53.8891404, 49.0845108 53.8885207, 49.0841031 53.887686, 49.0837168 53.8868514, 49.0828049 53.8851124, 49.0820646 53.8834619, 49.0812278 53.8816279, 49.0809702 53.8807425, 49.0806055 53.8796547, 49.0802836 53.8788325, 49.0799832 53.8782001, 49.0793609 53.8772893, 49.0787387 53.8760623, 49.152706 53.8773067, 49.1537574 53.8777716, 49.1541275 53.8779012, 49.1542643 53.8779328, 49.154444 53.8779566, 49.1546157 53.8779487, 49.1547391 53.8778981, 49.1547847 53.877849, 49.154841 53.8777984, 49.1549242 53.8777668, 49.1550663 53.8777273, 49.155187 53.8776561, 49.1552836 53.8775518, 49.1555438 53.877381, 49.1906108 53.8778314, 49.2108988 53.8669971, 49.2148072 53.8697984, 49.2152986 53.8696998, 49.2151289 53.8680601, 49.2178512 53.8671644, 49.2162198 53.8631631, 49.2183942 53.8605232, 49.2230206 53.8604677, 49.2234113 53.8586494, 49.2362285 53.8478617, 49.2380703 53.8429725, 49.2405388 53.8417776, 49.2402858 53.8400984, 49.2450087 53.8392194, 49.2480062 53.8381274, 49.247678 53.8376785, 49.2482002 53.8367627, 49.2420936 53.8323069, 49.2389003 53.8299588, 49.2374737 53.8263592, 49.2452478 53.8256177, 49.2485459 53.8217087, 49.2446403 53.8185082, 49.2493334 53.8166561, 49.2544274 53.8102084, 49.2600273 53.809611, 49.2589075 53.8087858, 49.2526331 53.8090263, 49.2487811 53.8061814, 49.2482666 53.8041051, 49.2459993 53.8017386, 49.2461751 53.7996562, 49.2468414 53.7983335, 49.2576704 53.7958793, 49.2637831 53.7929958, 49.2621469 53.7893837, 49.2581868 53.7874284, 49.2546269 53.7850004, 49.2543063 53.7821072, 49.2555038 53.7790294, 49.2558048 53.7769916, 49.2600583 53.773515, 49.2664545 53.770178, 49.2681527 53.7714469, 49.2714889 53.7724506, 49.2730899 53.7713457, 49.2758808 53.7694674, 49.2791658 53.7683071, 49.2881 53.7694763, 49.2878039 53.7698537, 49.290682 53.7735783, 49.2927272 53.7745628, 49.2942819 53.7747815, 49.2965215 53.7741745, 49.2981873 53.7715821, 49.3030112 53.7713067, 49.3063172 53.7695278, 49.30889 53.771103, 49.3133691 53.7708843, 49.3115737 53.7724266, 49.3127953 53.7751174, 49.3165341 53.7789893, 49.3177371 53.7829045, 49.3147943 53.785354, 49.317478 53.7850588, 49.3161269 53.7912477, 49.3167192 53.7933469, 49.317515 53.7924394, 49.3207726 53.7951508, 49.3195023 53.802254, 49.318151 53.8031526, 49.3186001 53.8053645, 49.3190882 53.8060503, 49.3186105 53.8084732, 49.3205213 53.8067343, 49.3211037 53.804891, 49.3215207 53.8026842, 49.32426 53.7975519, 49.3253335 53.7983663, 49.3251946 53.796158, 49.3208172 53.7918248, 49.3200314 53.7901681, 49.3231409 53.7881672, 49.3210679 53.7862536, 49.3268796 53.786866, 49.3256395 53.785521, 49.3271758 53.7841868, 49.330859 53.7852694, 49.3330245 53.7854444, 49.3296374 53.7838697, 49.3296189 53.7812123, 49.3261763 53.7799437, 49.3323767 53.7783688, 49.3236036 53.7773953, 49.3267871 53.7723092, 49.3197531 53.7721904, 49.3178554 53.7688798, 49.3207347 53.7675957, 49.3213629 53.7695605, 49.326454 53.7690809, 49.3252238 53.7685008, 49.3286004 53.7682378, 49.3297914 53.7668763, 49.3325151 53.7672833, 49.3312504 53.7664405, 49.3298958 53.7659294, 49.3296394 53.763935, 49.334279 53.7626312, 49.3349351 53.7627919, 49.3403996 53.7603956, 49.3522087 53.7552173, 49.3556386 53.7505186, 49.3570605 53.750654, 49.3581103 53.7500333, 49.3609827 53.7494238, 49.3648859 53.7499543, 49.3626242 53.7484419, 49.3594558 53.7488313, 49.3596562 53.7474092, 49.3642751 53.7448584, 49.3679975 53.7427781, 49.3691825 53.7389567, 49.3763112 53.7373819, 49.3804243 53.7374552, 49.3817413 53.7357957, 49.3809206 53.7347627, 49.3781244 53.7360723, 49.3773514 53.7358465, 49.3786016 53.7346498, 49.3758341 53.7321772, 49.3719977 53.7318215, 49.3692016 53.7319796, 49.3711293 53.7296762, 49.3695642 53.7292867, 49.3704518 53.7275816, 49.3701846 53.7239116, 49.3719947 53.7239986, 49.3751443 53.7226782, 49.3761688 53.7212555, 49.3769322 53.7201036, 49.3763882 53.7191661, 49.3782682 53.7199003, 49.3794707 53.7213741, 49.3817324 53.7217637, 49.3824672 53.7193807, 49.3888802 53.7207191, 49.3914664 53.7184207, 49.3953314 53.7191153, 49.3976026 53.7176979, 49.3957322 53.7151848, 49.3943007 53.7134283, 49.3868952 53.7140213, 49.3855687 53.710689, 49.3816083 53.709966, 49.3782587 53.7064187, 49.3747945 53.7045546, 49.3755866 53.6968077, 49.3720319 53.6936606, 49.3685773 53.6912195, 49.3678998 53.6865178, 49.3641281 53.6859405, 49.3616178 53.6811287, 49.3567863 53.6796899, 49.3534123 53.6662104, 49.3510639 53.6714236, 49.3480615 53.6731042, 49.3469411 53.6776986, 49.3434086 53.6821997, 49.3399671 53.6772117, 49.343746 53.6728546, 49.3396162 53.6740858, 49.3375108 53.6735662, 49.336809 53.6758846, 49.3359588 53.6750452, 49.3359183 53.6723589, 49.3374164 53.6707439, 49.3366066 53.6639213, 49.332371 53.6605878, 49.3306705 53.6588603, 49.3288755 53.6596441, 49.3294289 53.6604918, 49.3295233 53.6648901, 49.3289295 53.6666253, 49.3291589 53.6693199, 49.3283773 53.670444, 49.3241484 53.6699958, 49.323342 53.669292, 49.3214573 53.6701174, 49.3200115 53.6686785, 49.3161417 53.6691647, 49.3175541 53.670239, 49.3258853 53.6715073, 49.32971 53.6773941, 49.3288607 53.6780667, 49.3417228 53.70346, 49.3402714 53.7060971, 49.3376594 53.7066963, 49.335108 53.7075353, 49.3342575 53.7112268, 49.3336905 53.7123593, 49.333159 53.7132402, 49.3307847 53.7159245, 49.3294381 53.7158406, 49.32379 53.7139362, 49.3203881 53.7128667, 49.3160649 53.7136007, 49.3072766 53.7149429, 49.3063198 53.7147961, 49.3007917 53.7117971, 49.295051 53.713391, 49.2941651 53.7170819, 49.2934564 53.7187595, 49.2920094 53.721548, 49.2904697 53.723267, 49.2875937 53.7263436, 49.2843691 53.7295747, 49.2834395 53.7300044, 49.2731587 53.7337439, 49.2675405 53.7304813, 49.2650021 53.7307298, 49.2636851 53.72942, 49.2603832 53.7282682, 49.2574248 53.7278843, 49.250382 53.7221364, 49.2514508 53.7209505, 49.2517753 53.7182174, 49.2495994 53.7171896, 49.2469846 53.7187595, 49.2462975 53.7181948, 49.2469846 53.7150096, 49.249065 53.714298, 49.2478244 53.7112255, 49.246183 53.7106833, 49.2466604 53.7086729, 49.2463455 53.7045098, 49.2490367 53.7020806, 49.2541518 53.7018772, 49.2500387 53.7011089, 49.2511266 53.6990863, 49.2536651 53.6979168, 49.253207 53.6965721, 49.2495902 53.6970411, 49.2481873 53.6983971, 49.2476243 53.6972162, 49.2458588 53.6981315, 49.2443033 53.697284, 49.2438131 53.6991297, 49.2440612 53.7012653, 49.2420381 53.7007399, 49.2412746 53.7019489, 49.2435841 53.7039939, 49.2433169 53.708513, 49.2448936 53.7129252, 49.241162 53.7181087, 49.2331318 53.7158884, 49.2322411 53.7116512, 49.2315865 53.7145985, 49.2285634 53.7129132, 49.2289596 53.7140973, 49.22678 53.714265, 49.2299246 53.7155269, 49.2289664 53.7161659, 49.2311537 53.7157886, 49.2320889 53.7174715, 49.2304857 53.7175845, 49.2363261 53.7195384, 49.2365763 53.7225383, 49.2395455 53.7247902, 49.2369002 53.7268024, 49.2388167 53.7288784, 49.2362254 53.7289582, 49.2373321 53.7309542, 49.2394915 53.7318963, 49.2393835 53.733509, 49.2496863 53.7357014, 49.249282 53.7361786, 49.2470987 53.7384124, 49.2445131 53.7413472, 49.2437889 53.7443897, 49.2437191 53.7446213, 49.2435475 53.7448783, 49.2366917 53.7484217, 49.2364718 53.7485137, 49.2363001 53.7485708, 49.2266871 53.7472036, 49.2258073 53.7471306, 49.2250724 53.7473019, 49.2242624 53.7475716, 49.2193969 53.7510133, 49.2140569 53.7546203, 49.212466 53.7557012, 49.2121817 53.7558724, 49.2111625 53.7561452, 49.2050953 53.7575787, 49.203878 53.7584554, 49.2017014 53.7573664, 49.2002365 53.756994, 49.189208 53.7564723, 49.1873658 53.756233, 49.1761416 53.7540288, 49.1580061 53.7696744, 49.1570852 53.7685181, 49.1546308 53.7594572, 49.0805182 53.7668171, 48.9951185 53.7719409))",,,,,"[[[3984615406, 3410324289, 3410324290, 3410324291, 3410324292, 3410324393, 3410324394, 3410324395, 3410324396, 3410324397, 3410324398, 3410324399, 3410324400, 3410324401, 3410324402, 3410324403, 3410324404, 3410324405, 3410324406, 3410324407], [3984615406, 3984615405, 3984615404, 3984615403, 3984615402, 3984615400, 3984615415, 3984615414, 3984615407, 3984615413, 3984615416], [3984615416, 2319143003, 790665410], [790665410, 304743100], [304743100, 790665593, 8064928422, 8064928421, 790666256, 2319143010, 8064928420, 8064928419, 8064928418, 790665216, 8064928417, 2319143011, 8064928416, 790665883, 790667283, 8064928415, 2319143014, 790665502, 8064928414, 8064928413, 8064928412, 8064928411, 8064928410, 8064928409, 790666909], [790666909, 790667019, 8046880704, 790665989, 8046880703, 8046880701, 8046880702, 2319143013, 2319143012, 8064928408, 8064928407, 790666650, 8064928406, 8064928405, 8064928404, 8064928403, 8064928402, 8064928401, 8064928400, 790665614, 8064928399, 8064928398, 790666277, 8064928394, 8064928395, 8064928396, 8064928397, 304743075], [304743075, 2183122379], [2183122379, 2186653544, 8074450129, 8074450128, 8074450127, 8074450126, 2183122381, 8074450125, 8074450124, 8074450123, 8074450122, 8074450121, 8074450120, 2183122380], [2183122380, 3984615436, 3984615424, 304741661], [304741661, 790666076, 3016977339, 790665701, 790667105, 790665322, 790666734, 3984615423, 3984615422, 3984615421, 3984615420, 3984615419, 790667390, 3984615418, 3984615417, 3982821304], [3982821304, 3982821303, 3982821302, 3982821301, 3982821300, 3982821297, 3982821295, 3982821293, 3982821286, 3982821284, 3982821282, 3982821283, 3982821279, 3982821274, 3982821268, 3982821264, 3982821260, 3982820754, 3982820748, 3982820738, 3982820728, 3982820717, 3982820705, 3982820702, 3982820697, 3982820688, 3982820677, 3982820682, 3982820687, 3982820681, 3982820672, 3982820668, 3982820673, 3982820676, 3982820689, 3982820691, 3982820692, 3982820690, 3982820683, 3982820680, 3982820674, 3982820679, 3982820678, 3982820686, 3982820693, 3982820701, 3982820710, 3982820721, 3982820719, 3982820744, 3982820749, 3982820746, 3982820752, 3982821269, 3982821272, 3982821277, 3982821278, 3982821281, 3982821280, 3982821276, 3982821271, 3982821258, 3982821261, 3982820755, 3982820745, 3982820742, 3982820730, 3982820725, 3982820726, 3982820723, 3982820713, 3982820720, 3982820722, 3982820712, 3982820704, 3982820703, 3982820700, 3982820698, 3982820685, 3982820684, 3982820670, 3982820666, 3982820675, 3982820671, 3982820669, 3982820667, 3982820663, 3982820665, 3982820662], [3982820662, 3984615412, 3984615411, 3984615409, 3984615410, 3984615408, 3984615401, 3984615398, 3984615399, 3984615397, 3984615395, 3984615396, 3984615393, 3984615394, 3984615392, 3984615391, 3984615390, 3984615389, 3984615387, 3984615388, 3984615384, 3984615382, 3984615386, 3984615385, 3984615381, 3984615378, 3984615375, 3984615377, 3984615371, 3984615369, 3984615364, 3984615360, 3984615361, 3984615359, 3984615254, 3984615251, 3984615247, 3984615250, 3984615255, 3984615256, 3984615248, 3984615252, 3984615244, 3984615246, 3984615240, 3984615232], [3984615232, 3984615225, 3984615226, 3984615220, 3984615218, 3984615215, 3984615213, 3984615195, 3984615193, 3984615192, 3984615191, 3984615190, 3984615188, 3984615187, 3984615163], [3984615163, 3984615174, 3984615178, 3984615185, 3984615189, 3984615183, 3984615177, 3984615180, 3984615179, 3984615182, 3984615181, 3984615176, 3984615173, 3984615161, 3984615160, 3984615157, 3984615158, 3984615159, 3984615162, 3984615164, 3984615168, 3984615172, 3984615169, 3984615167, 3984615170, 3984615165, 3984615166, 3984615171, 3984615175, 3984615184, 3984615186, 3984615210, 3984615214], [3984615214, 1037936042, 1037935883, 1037936455, 1037936152, 1037936007, 1037936583, 1037936343, 1037936080, 1037935975, 1037936488, 1037936248, 1037936016, 1037935908, 1037936267, 1037936092, 1037935928, 1037936078, 1037935974, 1037936486, 1037936246, 1037936015, 3984615380], [3984615380, 3984615372, 3984615373, 3984615370, 3984615366, 3984615365, 3984615357, 3984615253, 3984615243, 3984615237, 3984615245, 3984615242, 3984615231, 3984615229, 3984615221, 3984615219, 3984615217, 3984615212, 3984615209, 3984615207, 3984615205, 3984615202, 3984615199, 3984615194, 3984615196, 3984615201, 3984615197, 3984615200, 3984615198, 3984615203, 3984615206, 3984615204, 3984615208, 3984615211, 3984615216, 3984615224, 3984615241, 3984615235, 3984615222, 3984615230, 3984615223], [3984615223, 3984615227, 3984615228, 3984615233, 3984615236, 3984615234, 3984615238, 3984615239, 3984615249, 3984615358, 3984615362, 3984615363, 3984615367, 3984615368, 3984615374, 3984615376, 3984615379, 3984615383, 3410324407]]]",,administrative,,,,,,"[333960420, 395640589, 91428364, 130785832, 222971331, 130785794, 222971333, 222971334, 222971332, 395365853, 395365856, 395640593, 396053809, 396048226, 89529427, 395640592, 396048223]",,,,,boundary,,,,,,,,
