element_type,osmid,addr:country,addr:region,alt_name:de,int_name,name,name:ar,name:ba,name:ca,name:cv,name:de,name:en,name:et,name:eu,name:fi,name:fr,name:hr,name:hu,name:it,name:ja,name:ko,name:lt,name:pl,name:ro,name:ru,name:sl,name:uk,name:zh,name:zh-Hant,official_status,place,population,population:date,wikidata,wikipedia,geometry,nodes,ways,note,type
relation,3338286,RU,Самарская область,,Togliatti,Тольятти,,,,Ставрополь,Togliatti,Togliatti,,,,Togliatti,Toljatti,Togliatti,,トリヤッチ,,,,,Тольятти,,Тольятті,,,,city,,,,,"POLYGON ((49.1935508 53.5125965, 49.1982773 53.5364026, 49.2056964 53.5608988, 49.2138302 53.5602359, 49.2199983 53.5857389, 49.2249946 53.585324, 49.225998 53.5893844, 49.2308582 53.5909955, 49.2430619 53.5899896, 49.2414569 53.5835968, 49.2448923 53.5833203, 49.2474521 53.5932686, 49.2590511 53.5921531, 49.2589506 53.5917088, 49.2603888 53.5913062, 49.2611211 53.5906493, 49.2612423 53.5902836, 49.2600778 53.5861721, 49.2605775 53.5857161, 49.2665235 53.5851958, 49.2671935 53.5854866, 49.2672806 53.58575, 49.2715609 53.5853778, 49.2743005 53.585231, 49.2740032 53.583935, 49.2752281 53.5838363, 49.2750429 53.5833273, 49.2737761 53.582945, 49.2733342 53.5817666, 49.273521 53.5815535, 49.2782429 53.583561, 49.2793149 53.5834762, 49.2826661 53.5831746, 49.283487 53.5831007, 49.2843432 53.5830236, 49.2851598 53.5829501, 49.2854469 53.5829243, 49.2868222 53.5827796, 49.2922228 53.5822112, 49.2918703 53.5807293, 49.2913771 53.5786554, 49.3036539 53.5775541, 49.3036639 53.5775502, 49.3027749 53.5741023, 49.3036801 53.5738989, 49.3029182 53.5713209, 49.3050159 53.5710212, 49.3041162 53.5669983, 49.3063602 53.5668728, 49.3124499 53.5662904, 49.3312108 53.5645589, 49.3334401 53.571313, 49.3342936 53.5713096, 49.3415993 53.5723686, 49.338236 53.5780225, 49.3259471 53.5972581, 49.3771334 53.5917935, 49.4043147 53.5887337, 49.4071266 53.5945054, 49.4073802 53.5944786, 49.4075109 53.5944666, 49.4487605 53.59031, 49.4521403 53.5900132, 49.4903891 53.5861147, 49.4858125 53.5694035, 49.4936714 53.5661167, 49.4958812 53.5645854, 49.4975227 53.5627662, 49.5005053 53.5591067, 49.5067521 53.5518328, 49.5144496 53.5421353, 49.511167 53.5394488, 49.516403 53.5399998, 49.5170138 53.5385681, 49.5165273 53.5348267, 49.5171082 53.5332329, 49.5190111 53.5313193, 49.5212932 53.5313278, 49.5214985 53.5317592, 49.5196702 53.5328823, 49.5219103 53.5338882, 49.5205909 53.5344657, 49.5212541 53.5351328, 49.5201706 53.5356396, 49.5213878 53.5362998, 49.5237638 53.5352091, 49.5245949 53.5365718, 49.5268863 53.5390858, 49.5269801 53.5392581, 49.5262673 53.5393021, 49.5240506 53.5383592, 49.5236854 53.5388015, 49.5260346 53.5402054, 49.5275323 53.5404336, 49.5299906 53.5422007, 49.5329905 53.5444118, 49.5348941 53.5451939, 49.5384339 53.5459536, 49.5417585 53.5462109, 49.5414135 53.5444962, 49.5421497 53.5445155, 49.5431614 53.5453199, 49.5450066 53.5459799, 49.5450966 53.5466906, 49.5462344 53.5475324, 49.5472301 53.5473134, 49.5491377 53.5467947, 49.5506961 53.5475857, 49.5513722 53.5486771, 49.5535601 53.5490394, 49.5571357 53.5479392, 49.5602398 53.5469996, 49.5618445 53.5461671, 49.563629 53.5475612, 49.561088 53.5488764, 49.5615527 53.5491948, 49.5677393 53.5486759, 49.5693359 53.5479446, 49.568908 53.5475299, 49.5717994 53.5463146, 49.5709321 53.5457961, 49.5780368 53.5423586, 49.5864831 53.5465312, 49.5855825 53.5479842, 49.5924304 53.5496794, 49.596824 53.5508976, 49.6000459 53.5528117, 49.6195239 53.5577706, 49.6212813 53.5553347, 49.6186452 53.5546388, 49.6207248 53.5527282, 49.6262685 53.5535965, 49.6292968 53.5548969, 49.631986 53.5557124, 49.6354525 53.5569841, 49.6387205 53.5579081, 49.6503946 53.563136, 49.654225 53.5644675, 49.6655409 53.5686835, 49.6668795 53.5691691, 49.6685826 53.5694901, 49.6714482 53.56995, 49.6777761 53.5725132, 49.6802949 53.5731199, 49.6841093 53.5744998, 49.6855595 53.5732958, 49.6860964 53.5727036, 49.6864446 53.5725987, 49.6871034 53.5726966, 49.6899051 53.573712, 49.6905161 53.5739204, 49.6911067 53.5733362, 49.6914955 53.5740977, 49.6920661 53.5749172, 49.6971368 53.5789053, 49.6993928 53.5808401, 49.70247 53.5828749, 49.7240603 53.5877891, 49.7234667 53.5887695, 49.7237835 53.5898241, 49.7217227 53.5890713, 49.7211104 53.5895709, 49.7262719 53.5915824, 49.7303075 53.593557, 49.7309525 53.5936685, 49.7317571 53.5938075, 49.7348005 53.59389, 49.734764 53.5929618, 49.7344168 53.592836, 49.734619 53.5892733, 49.7375435 53.5885045, 49.7410754 53.5878726, 49.7472939 53.5869393, 49.7498844 53.5868789, 49.7546209 53.5891838, 49.7527087 53.5911649, 49.7623065 53.5961937, 49.7765533 53.5853342, 49.7691299 53.5815951, 49.7670298 53.5828896, 49.7646634 53.5829521, 49.7625314 53.5839098, 49.7604554 53.5841735, 49.7603867 53.58425, 49.7597263 53.5849857, 49.7587577 53.5845558, 49.7581602 53.5850708, 49.7551831 53.5868921, 49.7502482 53.5864821, 49.7491587 53.5864304, 49.746489 53.586599, 49.7384739 53.5878037, 49.7342988 53.5885158, 49.7346827 53.5831317, 49.7361224 53.5821346, 49.7344908 53.580824, 49.7310362 53.5815825, 49.7282042 53.5809095, 49.7272444 53.5818497, 49.7260927 53.5843282, 49.7262669 53.585678, 49.7266263 53.5879134, 49.7238313 53.5873344, 49.706945 53.5835021, 49.7024065 53.5821823, 49.7004587 53.581204, 49.6994061 53.5803497, 49.6966138 53.5780041, 49.6918488 53.5741133, 49.6915367 53.5729588, 49.6913116 53.5725631, 49.6903645 53.5734203, 49.6893534 53.5729279, 49.6873877 53.5724539, 49.6865525 53.5722886, 49.6861774 53.5722915, 49.6840638 53.5742455, 49.6838265 53.5741626, 49.6792181 53.5724035, 49.6720109 53.5697624, 49.66719 53.5688407, 49.6625116 53.5670947, 49.6544901 53.5641552, 49.6527543 53.5634972, 49.6513999 53.5629838, 49.6480499 53.5614051, 49.6411343 53.5580391, 49.6391209 53.5575317, 49.6369009 53.5570001, 49.6343662 53.5562273, 49.630021 53.5546738, 49.6282507 53.5537815, 49.6262696 53.5530746, 49.6214809 53.5523121, 49.6340736 53.5404898, 49.631027 53.5393574, 49.6325183 53.5382225, 49.6322393 53.5380695, 49.6343744 53.5364436, 49.6331406 53.5359016, 49.6296346 53.5386361, 49.624741 53.5363139, 49.6284349 53.5334311, 49.6260354 53.5323971, 49.6228301 53.5349196, 49.620899 53.5339822, 49.6117392 53.541082, 49.609698 53.5401225, 49.6049023 53.544037, 49.6051544 53.5444641, 49.5994949 53.5482189, 49.5948425 53.5485453, 49.5897436 53.5474761, 49.579366 53.5422365, 49.5713534 53.5405152, 49.5687168 53.5397512, 49.5669517 53.5389405, 49.5645106 53.5373168, 49.5558151 53.5321487, 49.5558206 53.5278563, 49.5549861 53.5237239, 49.5531818 53.5198012, 49.5527014 53.516288, 49.5556144 53.5137146, 49.5600745 53.513523, 49.5731445 53.5138164, 49.5741469 53.5133914, 49.5731918 53.5128143, 49.5690827 53.5124224, 49.5636362 53.5109091, 49.5643483 53.509839, 49.5565194 53.5066569, 49.5462922 53.5018129, 49.5456922 53.4955744, 49.5464063 53.4827783, 49.605862 53.4815975, 49.6055912 53.4803071, 49.6459206 53.4763504, 49.6446368 53.4712729, 49.648644 53.4712719, 49.6486938 53.4688025, 49.6524816 53.4696139, 49.653088 53.4690397, 49.6590723 53.4708417, 49.6608234 53.4706388, 49.6632433 53.4711312, 49.6634846 53.4706135, 49.6655659 53.4711362, 49.6655825 53.4716605, 49.6697609 53.4718953, 49.6705819 53.4713407, 49.6719068 53.4715051, 49.6731334 53.4708603, 49.6735274 53.4702486, 49.6732703 53.4699, 49.6694774 53.467709, 49.6676317 53.4653058, 49.6699694 53.4647239, 49.6729368 53.46505, 49.6733175 53.4644213, 49.6688427 53.4637469, 49.6615193 53.462448, 49.6577019 53.4621436, 49.6364066 53.4629465, 49.6263619 53.4630414, 49.6092829 53.4626012, 49.5918052 53.4620215, 49.5693415 53.4612013, 49.5658088 53.4611049, 49.5541144 53.4607857, 49.5534311 53.4607671, 49.5498491 53.4609471, 49.5380052 53.4615424, 49.537465 53.4615695, 49.5290064 53.4645794, 49.5255559 53.4658072, 49.5220823 53.4663508, 49.5219177 53.4663765, 49.520249 53.4666377, 49.5200007 53.4666765, 49.5189573 53.4668398, 49.5167909 53.4671788, 49.5159717 53.467307, 49.5130776 53.4668778, 49.5116583 53.4670345, 49.5111704 53.4670803, 49.5099965 53.4672179, 49.5071938 53.4663607, 49.5069013 53.465924, 49.5029253 53.465618, 49.5023204 53.4643845, 49.5028667 53.4642836, 49.5033952 53.4641859, 49.5035005 53.4637256, 49.5100833 53.4612986, 49.5174413 53.4609188, 49.5496818 53.456229, 49.5497994 53.4562324, 49.5559672 53.456413, 49.5560281 53.4564485, 49.5597149 53.4585998, 49.566764 53.4587848, 49.587541 53.4593302, 49.5939567 53.4594985, 49.6078196 53.4598624, 49.6096048 53.4599358, 49.616828 53.4602329, 49.6185092 53.460302, 49.6273577 53.4602266, 49.6300533 53.4602036, 49.6465177 53.4600752, 49.660149 53.4596561, 49.6652939 53.4576129, 49.6650192 53.4570789, 49.6609977 53.4565612, 49.6495172 53.456123, 49.6396182 53.4559943, 49.6231512 53.455699, 49.6070066 53.4536684, 49.5781121 53.4484409, 49.56209 53.4477605, 49.554513 53.4463571, 49.5412597 53.4468285, 49.5254226 53.4496568, 49.5220428 53.4510797, 49.5198266 53.4520126, 49.5156253 53.455926, 49.5103193 53.4582629, 49.5069117 53.4600514, 49.5046851 53.4600384, 49.5041569 53.4593493, 49.4997268 53.4604532, 49.5009011 53.4616717, 49.4994823 53.4621443, 49.5012275 53.4636824, 49.5025148 53.4665491, 49.4934832 53.4678725, 49.4925058 53.4683833, 49.4926726 53.4726403, 49.4894305 53.4750666, 49.477511 53.4711788, 49.4754846 53.4707815, 49.4734345 53.4709943, 49.4695725 53.4715619, 49.4568663 53.4713207, 49.443278 53.4733498, 49.4429722 53.4733564, 49.4374374 53.4734775, 49.4323596 53.4733214, 49.426233 53.4727396, 49.4065494 53.4696095, 49.4006158 53.468877, 49.3939237 53.4672966, 49.3911929 53.4657261, 49.3866307 53.4638987, 49.372264 53.4564244, 49.3675778 53.4559728, 49.3620319 53.4568661, 49.3581043 53.4586024, 49.3578009 53.4603588, 49.3586606 53.461794, 49.3585089 53.4625065, 49.3623859 53.467815, 49.3627282 53.4717896, 49.3569066 53.4724356, 49.3472369 53.4723084, 49.3330963 53.472185, 49.3268383 53.4720236, 49.3224911 53.4710775, 49.3135604 53.4699562, 49.3099556 53.4693886, 49.3078159 53.4693194, 49.3059321 53.4695824, 49.3042344 53.4701638, 49.3019784 53.4715205, 49.2963735 53.4818254, 49.2947633 53.4852381, 49.2943036 53.4862124, 49.2934583 53.4876741, 49.2900163 53.488359, 49.2859803 53.489087, 49.2802715 53.4900041, 49.278465 53.4902848, 49.2776008 53.4903885, 49.2761497 53.4909959, 49.2751426 53.4919251, 49.2701083 53.4938481, 49.269394 53.4937253, 49.2685365 53.4928399, 49.2676138 53.4930196, 49.2677974 53.4947359, 49.2620946 53.4969121, 49.2593315 53.496654, 49.2578587 53.4976932, 49.2585437 53.4984674, 49.2502142 53.5018592, 49.2495093 53.5020794, 49.2483291 53.5023028, 49.2482222 53.5022534, 49.248218 53.5019815, 49.2466015 53.502364, 49.2464523 53.5023149, 49.2464414 53.5021611, 49.2446779 53.5027084, 49.2447415 53.5035656, 49.2443576 53.503736, 49.244525 53.5038736, 49.245089 53.504249, 49.245448 53.5046427, 49.245718 53.504535, 49.2467605 53.505593, 49.2478263 53.509082, 49.2446675 53.509295, 49.2445236 53.5093778, 49.2427373 53.5095811, 49.245142 53.5131607, 49.2448196 53.5132524, 49.2451411 53.513844, 49.2441866 53.5140283, 49.2398633 53.5147411, 49.235385 53.5159422, 49.2225578 53.5201409, 49.218031 53.5169801, 49.2173361 53.5169369, 49.2163876 53.5171995, 49.2136968 53.5166214, 49.2057897 53.5193063, 49.20108 53.5147772, 49.2014096 53.5140145, 49.2036784 53.5101566, 49.2041865 53.5092926, 49.1996504 53.5090049, 49.1986841 53.5087597, 49.1984806 53.50864, 49.1979273 53.5084933, 49.1977312 53.5083377, 49.1978455 53.5079826, 49.1963467 53.5077542, 49.1951714 53.508385, 49.1928151 53.5089091, 49.1935508 53.5125965), (49.3882775 53.5598318, 49.3876027 53.55663, 49.3849105 53.5568728, 49.3835084 53.5513278, 49.3930915 53.5510348, 49.3928904 53.5501848, 49.4078255 53.5487416, 49.4164031 53.578099, 49.4127899 53.5785139, 49.4094481 53.57878, 49.4075556 53.5787509, 49.4038018 53.5783265, 49.4027134 53.5781122, 49.4022034 53.5779905, 49.4001667 53.577382, 49.3979926 53.5765367, 49.3634427 53.5623473, 49.3882775 53.5598318))","[[[3988101987, 3988101988, 3988101989], [3988101989, 1062307708, 3988101991, 3988101990, 3988101992, 1062307482, 1062307667, 3988102003, 3988102004, 3988102005, 3988102006, 1062307910, 7347678567, 3988102008, 3988102010, 1062307861, 3988102011, 3988102012, 3988102013, 1062307932, 3988102014, 3988102009, 3988102007, 4039798169, 3988102002, 3988102001, 3988101999, 3988101998, 3988101997, 3988101995, 3988101994, 3988101993, 3988101996, 3988102000], [3988102000, 1062307376], [1062307376, 1062307804, 1062307635, 1062307593, 1062307373, 1062307624, 3109166336, 1062307422, 1062307367, 1062307797, 1062307486, 1062307914, 1062307846, 3982921999, 1783151653, 3982921998, 3982921997, 1783151654, 1062307669, 3982921993, 3982921994, 3982921996, 1062307904, 1783151662], [1783151662, 3982921992, 3982921991, 3982921989, 3982921988, 3982921987, 3982921986, 3982921990, 1062307704, 4538282023, 4129816806, 4129816804, 4129816802, 1825572804, 4538282024, 1062307654, 5674124030, 1062307472, 1062307749, 1756956363, 1062307589, 1062307537, 3982921983, 3982921981, 1062307309, 1530792028, 1530792033, 1062307579, 1062307354, 3982921982, 1062307296], [1062307296, 1062307736, 1062307407], [1062307407, 1062307841, 1062307782, 1062307617, 2134184839, 3988445805], [3988445805, 7984401064, 4246171437, 1062307465], [1062307465, 1062307891, 1062307824, 5891699108, 5891699109, 5891699110, 1062307650, 3987032905, 1062307301, 1062307744, 1062307700, 1062307533, 3987032878, 3987032874, 3987032875, 3987032876, 3987032877, 3987032880, 3987032882, 3987032883, 3987032886, 3987032888, 3987032884, 3987032890, 3987032896, 3987032897, 3987032898, 3987032891, 3987032894, 3987032902, 3987032903, 1062307730], [1062307730, 1062307575, 1062307513, 1062307280, 1062307613, 1062307399, 1062307348, 3987032909, 3987032910, 3987032911, 3987032914, 3987032913, 3987032912, 3987032915, 3987032916, 1062307777, 1062307380, 3984530541, 3984530539, 3984530543, 3984530548, 3984530549, 3984530547, 3984530545, 3984530542, 3984530540, 3984530538, 1062307808, 1062307764, 3984530546], [3984530546, 1062307605, 1062307872, 1062307687, 1062307640, 1062307446, 1062307676, 1062307491, 1062307429, 1066790211, 1062307864, 1066790708, 1062307563, 1066789472, 1062307330, 1062307931, 1066790085, 1066790592, 1062307717, 1062307595, 1066790154, 1062307377, 1066789767, 1066790242, 1062307326, 1066789858, 1062307760, 1066790078, 1066789518, 1066789127, 1062307433, 1066790467, 1066790135, 1062307868, 1062307805, 3984531600, 1062307637, 1062307847, 1062307671, 3984531605, 1062307632, 3984531608], [3984531608, 1062307425, 1062307713, 3984531607, 3984531606, 1062307559, 3984531599, 1062307487, 3984531597, 1062307927, 1062307539, 1062307314, 1062307907, 1062307706, 1062307369], [1062307369, 1062307800, 1062307752, 1062307591, 3984531590, 610946380, 1062307785, 3984531591, 1062307620, 1062307582, 1062307362, 3984531593, 3984531596, 1062307661, 1062307475, 1062307412, 1062307843, 1062307703, 1062307536, 1062307470, 1062307896, 1062307588, 5551945773, 1062307366, 1062307306, 1062307747, 1062307351, 1066789190, 1066789591, 1062307780, 1062307734, 1066790503, 1062307578, 1062307838, 1062307616, 1066790748, 1066789447, 1062307405, 1066789204, 1062307644, 1062307451, 1062307383, 1062307818, 1062307515, 1062307286, 3984531561], [3984531561, 1066789879, 1066790392, 1062307883, 1062307695, 1066790038, 1066790541, 1066789816, 1066789255, 1062307933, 1062307725, 1062307681, 1062307495, 5543190862, 5543190861, 1062307768, 1062307607, 1062307565, 1066789342, 1062307474, 1062307906, 1062307842, 1062307656, 1062307312, 1062307750, 1062307705, 1062307538, 1062307743, 1062307581, 1062307520, 1062307297, 3987032904, 3987032899, 3987032895, 1062307619, 1062307409, 3987032872, 1062307355, 3987032871, 3987032870, 1062307783, 3987032868, 3987032869, 3987032867, 3987032866, 1062307396, 1062307822, 3987032864, 3987032863, 1062307776, 3987032862, 1062307612, 3987032859, 3987032858, 1062307889, 1062307699, 3985549182, 3985549176, 1062307649, 3985549177, 3985549180, 3985549179, 1062307456, 3985549178, 3985549181, 3985549184, 3985549185, 3985549183, 1062307686, 5030347614, 1062307511, 5030347613, 1062307444, 1062307870, 1062307574, 3985549168, 3985549167, 1062307345, 3985549160, 3985549159, 3985549162, 3985549163, 3985549161, 3985549158, 3985548755, 9295523342, 9295523341, 3985548753, 9295523340, 9295523339, 3985549157, 9295523337, 3985549170, 6547125406, 6547125407, 6547125405, 6547125404, 9295523336, 9295523335, 3985549175, 3985549173, 9295523332, 176385484, 3985549174, 3985549172, 3985549171, 3985549169, 3985549166, 9299590129, 3985549165, 3985549164, 3985548756, 3985548754, 3985548737, 9299590213, 3985548738, 9299590212, 3985548743, 9299590205, 9299590202, 9299590196, 3985548746, 9299590191, 9299590190, 3985548751, 9299590188, 3985548750, 3985548749, 3985548745, 3985548741, 3985548740, 3985548739, 3985548736, 1062307948, 1062307727, 3985548734, 3985548729, 3985548728, 3985548727, 1062307606, 3985548730, 9299590140, 3985548732, 3985548735, 3985548742, 3985548748, 3985548747, 3985548744, 1068592706], [1068592706, 3987032739, 431212327], [3988101654, 3988101653, 3988101642, 3988101644, 3988101639, 3988101638, 3988101641, 3988101656, 3988101650, 3988101630, 3988101629, 3988101626, 3988101623, 431212327], [3988101958, 3988101957, 3988101643, 3988101637, 3988101634, 3988101632, 3988101633, 3988101636, 3988101640, 3988101646, 3988101647, 3988101648, 3988101649, 3988101645, 3988101628, 3988101622, 3988101621, 3988101620, 3988101619, 3988101618, 3988101616, 3988101617, 3988101624, 3988101625, 3988101627, 3988101631, 3988101635, 3988101651, 3988101652, 3988101655, 3988101654], [3988101987, 3988101986, 3988101981, 3988101984, 3988101985, 3988101979, 3988101982, 3988101983, 3988101980, 3988101978, 3988101977, 3988101976, 3988101974, 3988101975, 3988101973, 3988101970, 3988101968, 3988101971, 3988101972, 3988101967, 3988101966, 3988101965, 3988101964, 3988101963, 3988101962, 3988101961, 3988101960, 3988101959, 3988101958], [1068592788, 1068592821, 4919848313, 4919848314, 4946157967, 3982921984, 1068592753, 3982921985, 4919848315, 1068592736, 1068592674, 3982921979, 3982921980, 1068592770, 1068592707, 1068592690, 1068592840, 1068592788]]]","[396010388, 91986495, 396010381, 396010384, 395421996, 395422004, 395903304, 396048225, 183844515, 395624637, 395624641, 395624635, 183844514, 395624657, 91986493, 396010376, 396010389, 396010386, 91986509]",approximate position,multipolygon
